date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
28.01.2018 13:00,Leganes,Espanyol,3-2Finished,Brasanac D.,Bustinza U.,Gabriel,Garcia R.,Guerrero,Gumbau G.,Mantovani M. (C),Omar,Naranjo J.,Pichu Cuellar (G),Sanchez V. (C),Dos Santos M.,Serantes J.,Szymanowski A.,Sanchez V. (C),Garcia S.,Granero E.,Hermoso M.,Leo Baptistao,Lopez D. (G),Lopez D.,Martin A.,Moreno G.,Navarro M.,Sanchez V. (C),Lopez A.,Morilla J.,null,10 132,Estadio Municipal de Butarque (Leganes),LaLiga - Round 21
27.01.2018 17:15,Valencia,Real Madrid,1-4Finished,Coquelin F.,Garay E.,Gaya J.,Guedes G.,Kondogbia G.,Lato T.,Mina S.,Neto (G),Montoya M.,Parejo D. (C),Varane R.,Gabriel Paulista,Jimenez J.,Murillo J.,Varane R.,Benzema K.,Carvajal D.,Casemiro,Fernandez N.,Kroos T.,Marcelo (C),Modric L.,Navas K. (G),Ronaldo C.,Varane R.,Ceballos D.,Ramos S.,Vallejo J.,47 034,Estadio de Mestalla (Valencia),LaLiga - Round 21
28.01.2018 17:15,Atl. Madrid,Las Palmas,3-0Finished,Correa A.,Gabi (C),Gimenez J. M.,Godin D.,Griezmann A.,Hernandez L.,Juanfran,Niguez S.,Koke,Oblak J. (G),Viera J. (C),Costa D.,Filipe Luis,Gaitan N.,Viera J. (C),Castellano D.,Chichizola L. (G),Galvez A.,Navarro X.,Penalba G.,Samperio J.,Simon D.,Tana,Toledo H.,Viera J. (C),Bigas P.,Michel Macedo,Momo F. C.,55 363,Metropolitano Stadium (Madrid),LaLiga - Round 21
28.01.2018 21:45,Barcelona,Alaves,2-1Finished,Coutinho,Digne L.,Iniesta A. (C),Messi L.,Paulinho,Pique G.,Rakitic I.,Suarez L.,Semedo N.,ter Stegen M. (G),Wakaso M.,Cardona M.,Dembele O.,Jose A.,Wakaso M.,Duarte R.,Guidetti J.,Hernan Perez,Ibai,Laguardia V.,Maripan G.,Medran A.,Pacheco F. (G) (C),Sobrino R.,Wakaso M.,Burgui,Ely R.,Garcia M.,62 369,Camp Nou (Barcelona),LaLiga - Round 21
03.02.2018 17:15,Betis,Villarreal,2-1Finished,Adan A. (G) (C),Amat J.,Barragan A.,Bartra M.,Castro R.,Durmisi R.,Feddal Z.,Mandi A.,Guardado A.,Moron L.,Unal E.,Campbell J.,Joaquin,Sanabria A.,Unal E.,Bacca C.,Bonera D.,Castillejo S.,Costa J.,Fornals P.,Mario Gaspar (C),Rodri,Ruiz V.,Trigueros M.,Unal E.,Fernandez A.,Guerra R.,Marin A.,50 102,Estadio Benito Villamarín (Sevilla),LaLiga - Round 22
03.02.2018 19:30,Alaves,Celta Vigo,2-1Finished,Aguirregabiria M.,Alexis,Ely R.,Garcia M. (C),Ibai,Laguardia V.,Munir El Haddadi,Pedraza A.,Pacheco F. (G),Pina T.,Wass D.,Duarte R.,Hernandez H.,Wakaso M.,Wass D.,Blanco R. (G),Gomez M.,Gomez S.,Jonny,Lobotka S.,Mazan R.,Mendez B.,Radoja N.,Roncaglia F.,Wass D.,Alende D.,Mallo H.,Vazquez K.,19 437,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 22
03.02.2018 14:00,Eibar,Sevilla,5-1Finished,Arbilla A.,Charles,Cote,Diop P.,Dmitrovic M. (G),Garcia D. (C),Garcia K.,Orellana F.,Inui T.,Pena R.,Sarabia P.,Enrich S.,Jovanovic V.,Leon P.,Sarabia P.,Escudero S.,Layun M.,Lenglet C.,Mesa R.,Nolito,N'Zonzi S.,Pareja N. (C),Ramirez S.,Rico S. (G),Sarabia P.,Carrico D.,Corchia S.,Gabriel Mercado,5 311,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 22
02.02.2018 22:00,Real Sociedad,Dep. La Coruna,5-0Finished,de La Bella A.,Elustondo A.,Illarramendi A.,Juanmi,Navas R.,Odriozola A.,Oyarzabal M.,Rulli G. (G),Prieto X. (C),Willian Jose,Schar F.,Martinez C.,Pardo R.,Zurutuza D.,Schar F.,Albentosa R. (C),Boveda E.,Cartabia F.,Gil C.,Guilherme,Krohn-Dehli M.,Luisinho,Perez L.,Ruben (G),Schar F.,Andone F.,Bicho J.,Borges C.,15 626,Reale Arena (San Sebastian),LaLiga - Round 22
12.02.2018 22:00,Dep. La Coruna,Betis,0-1Finished,Adrian (C),Albentosa R.,Andone F.,Bakkali Z.,Boveda E.,Juanfran,Krohn-Dehli M.,Perez L.,Luisinho,Ruben (G),Ruiz F.,Bicho J.,Sidnei,null,Ruiz F.,Amat J.,Bartra M.,Boudebouz R.,Firpo J.,Guardado A.,Guerrero F.,Joaquin (C),Mandi A.,Moron L.,Ruiz F.,Barragan A.,Campbell J.,Castro R.,20 490,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 23
11.02.2018 17:15,Barcelona,Getafe,0-0Finished,Alba J.,Alcacer P.,Busquets S.,Coutinho,Digne L.,Messi L. (C),Mina Y.,Roberto S.,Rakitic I.,Suarez L.,Suarez D.,Ortola A.,Samper S.,Umtiti S.,Suarez D.,Arambarri M.,Djene,Fajr F.,Gonzalez B. (C),Guaita (G),Ndiaye A.,Portillo F.,Rodriguez A.,Shibasaki G.,Suarez D.,Bergara M.,null,null,75 681,Camp Nou (Barcelona),LaLiga - Round 23
10.02.2018 21:45,Real Madrid,Real Sociedad,5-2Finished,Asensio M.,Benzema K.,Carvajal D.,Kroos T.,Lucas,Marcelo,Modric L.,Ramos S. (C),Navas K. (G),Ronaldo C.,Zurutuza D.,Ceballos D.,Vallejo J.,Zidane L.,Zurutuza D.,de La Bella A.,Elustondo A.,Illarramendi A.,Juanmi,Navas R.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Rulli G. (G),Zurutuza D.,Martinez C.,Willian Jose,null,63 811,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 23
11.02.2018 19:30,Celta Vigo,Espanyol,2-2Finished,Aspas I.,Blanco R. (G),Gomez M.,Gomez S.,Jonny,Lobotka S.,Mallo H. (C),Roncaglia F.,Radoja N.,Sisto P.,Sanchez V. (C),Alende D.,Vazquez K.,null,Sanchez V. (C),Jurado J. M.,Leo Baptistao,Lopez D. (G),Lopez D.,Martin A.,Moreno G.,Naldo,Navarro M.,Sanchez C.,Sanchez V. (C),Granero E.,Lopez A.,Morilla J.,15 649,Estadio de Bala?dos (Vigo),LaLiga - Round 23
11.02.2018 13:00,Sevilla,Girona,1-0Finished,Correa J.,Escudero S. (C),Gabriel Mercado,Lenglet C.,Muriel L.,Navas J.,N'Zonzi S.,Rico S. (G),Pizarro G.,Sarabia P.,Ramalho J.,Banega E.,Carrico D.,Corchia S.,Ramalho J.,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Mojica J.,Olunga M.,Pons P.,Portu,Ramalho J.,Alcala P.,Maffeo P.,Suarez J.,33 129,Estadio Ram?n S?nchez Pizju?n (Sevilla),LaLiga - Round 23
11.02.2018 21:45,Valencia,Levante,3-1Finished,Gabriel Paulista,Gaya J.,Guedes G.,Kondogbia G.,Mina S.,Montoya M.,Neto (G),Soler C.,Parejo D. (C),Vezo R.,Rober Pier,Garay E.,Jimenez J.,Murillo J.,Rober Pier,Coke,Doukoure C.,Lopez I.,Lukic S.,Luna A.,Morales J. L. (C),Oier (G),Pazzini G.,Postigo S.,Rober Pier,Alegria A.,Fernandez R.,Lerma J.,38 199,Estadio de Mestalla (Valencia),LaLiga - Round 23
18.02.2018 21:45,Betis,Real Madrid,3-5Finished,Adan A. (G),Amat J.,Barragan A.,Bartra M.,Boudebouz R.,Firpo J.,Guardado A.,Mandi A.,Joaquin (C),Moron L.,Ronaldo C.,Campbell J.,Castro R.,Feddal Z.,Ronaldo C.,Bale G.,Carvajal D.,Casemiro,Fernandez N.,Kovacic M.,Lucas,Marcelo,Navas K. (G),Ramos S. (C),Ronaldo C.,Kroos T.,Vallejo J.,null,53 486,Estadio Benito Villamarín (Sevilla),LaLiga - Round 24
16.02.2018 22:00,Girona,Leganes,3-0Finished,Aday,Bernardo,Bono (G),Garcia A.,Garcia B.,Granell A. (C),Juanpe,Portu,Mojica J.,Ramalho J.,Zaldua J.,Alcala P.,Suarez J.,null,Zaldua J.,Beauvue C.,El Zhar N.,Eraso J.,Gumbau G.,Mantovani M. (C),Munoz E.,Perez R.,Pichu Cuellar (G),Rico D.,Zaldua J.,Dos Santos M.,Serantes J.,Szymanowski A.,9 142,Estadio Municipal de Montilivi (Girona),LaLiga - Round 24
18.02.2018 13:00,Real Sociedad,Levante,3-0Finished,Agirretxe I.,de La Bella A.,Elustondo A.,Illarramendi A.,Juanmi,Navas R.,Odriozola A.,Prieto X. (C),Oyarzabal M.,Rulli G. (G),Postigo S.,Martinez C.,Moreno H.,Rodrigues K.,Postigo S.,Chema,Coke,Doukoure C.,Jason,Lukic S.,Luna A.,Morales J. L. (C),Oier (G),Pazzini G.,Postigo S.,Alegria A.,Cabaco E.,Fernandez R.,18 173,Reale Arena (San Sebastian),LaLiga - Round 24
17.02.2018 19:30,Alaves,Dep. La Coruna,1-0Finished,Aguirregabiria M.,Duarte R.,Ely R.,Garcia M. (C),Guidetti J.,Ibai,Laguardia V.,Pacheco F. (G),Munir El Haddadi,Pedraza A.,Ruben (G),Burgui,Hernandez H.,Vigaray C.,Ruben (G),Albentosa R.,Andone F.,Bakkali Z.,Boveda E.,Guilherme,Juanfran,Krohn-Dehli M.,Luisinho,Perez L.,Ruben (G),Bicho J.,Sidnei,Valverde F.,19 453,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 24
17.02.2018 14:00,Las Palmas,Sevilla,1-2Finished,Aguirregaray M.,Calleri J.,Chichizola L. (G),Etebo P.,Galvez A.,Garcia D. (C),Gil I.,Penalba G.,Michel Macedo,Samperio J.,Vazquez F.,Bigas P.,Gomez V.,Momo F. C.,Vazquez F.,Correa J.,Gabriel Mercado (C),Layun M.,Lenglet C.,Navas J.,N'Zonzi S.,Pizarro G.,Rico S. (G),Sarabia P.,Vazquez F.,Corchia S.,Mena P.,Nolito,19 161,Estadio de Gran Canaria (Las Palmas),LaLiga - Round 24
19.02.2018 22:00,Getafe,Celta Vigo,3-0Finished,Arambarri M.,Cabrera L.,Djene,Fajr F.,Gonzalez B.,Guaita (G),Molina J. (C),Portillo F.,Ndiaye A.,Rodriguez A.,Wass D.,Antunes V.,Bergara M.,null,Wass D.,Blanco R. (G),Gomez M.,Gomez S.,Hernandez P.,Jonny,Lobotka S.,Mallo H. (C),Roncaglia F.,Sisto P.,Wass D.,Alende D.,Vazquez K.,null,8 367,Coliseum Alfonso Perez (Getafe),LaLiga - Round 24
17.02.2018 17:15,Eibar,Barcelona,0-2Finished,Arbilla A.,Cote,Diop P.,Dmitrovic M. (G),Garcia D. (C),Garcia K.,Inui T.,Orellana F.,Jordan J.,Pena R.,Umtiti S.,Enrich S.,Oliveira P.,Rico F.,Umtiti S.,Busquets S.,Iniesta A. (C),Messi L.,Paulinho,Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Umtiti S.,Alcacer P.,Gomes A.,Suarez D.,6 760,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 24
17.02.2018 21:45,Malaga,Valencia,1-2Finished,Castro Irizábal G.,En Nesyri Y.,Gonzalez D.,Hernandez L.,Ideye B.,Iturra M.,Jimenez R. (G),Miquel I.,Lestienne M.,Recio (C),Vietto L.,Juankar,Kuzmanovic Z.,Penaranda A.,Vietto L.,Gabriel Paulista,Gaya J.,Guedes G.,Mina S.,Murillo J.,Neto (G),Parejo D. (C),Soler C.,Vezo R.,Vietto L.,Garay E.,Jimenez J.,Kondogbia G.,21 134,Estadio La Rosaleda (M?laga),LaLiga - Round 24
18.02.2018 17:15,Atl. Madrid,Ath Bilbao,2-0Finished,Correa A.,Costa D.,Filipe Luis,Gimenez J. M.,Griezmann A.,Hernandez L.,Koke (C),Oblak J. (G),Niguez S.,Partey T.,Williams I.,Gaitan N.,Savic S.,null,Williams I.,Benat,Lekue I.,Martinez I.,Nunez U.,Sabin,Saborit E.,San Jose M.,Susaeta M. (C),Vesga M.,Williams I.,Aduriz A.,Balenziaga M.,Garcia R.,60 022,Metropolitano Stadium (Madrid),LaLiga - Round 24
18.02.2018 19:30,Espanyol,Villarreal,1-1Finished,Darder S.,Garcia S.,Granero E.,Leo Baptistao,Lopez D. (G),Lopez D.,Martin A.,Naldo,Moreno G.,Sanchez C.,Unal E.,Lopez A.,Morilla J.,null,Unal E.,Cheryshev D.,Fornals P.,Fuego J.,Gonzalez A.,Mario Gaspar (C),Raba D.,Rodri,Ruiz V.,Rukavina A.,Unal E.,Bruno,Fernandez A.,Guerra R.,19 688,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 24
23.02.2018 22:00,Dep. La Coruna,Espanyol,0-0Finished,Adrian (C),Andone F.,Boveda E.,Cartabia F.,Guilherme,Juanfran,Luisinho,Perez L.,Mosquera P.,Ruben (G),Sanchez V. (C),Albentosa R.,Bakkali Z.,Bicho J.,Sanchez V. (C),Duarte O.,Granero E.,Leo Baptistao,Lopez D. (G),Lopez D.,Martin A.,Moreno G.,Piatti P.,Sanchez C.,Sanchez V. (C),Lopez A.,Morilla J.,Roca M.,18 028,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 25
25.02.2018 17:15,Ath Bilbao,Malaga,2-1Finished,Aduriz A.,Alvarez Y.,Arrizabalaga K. (G),Benat,Cordoba I.,de Marcos O.,Garcia R.,Martinez I.,Lekue I.,San Jose M.,Torres M. (C),Balenziaga M.,Muniain I.,Rico M.,Torres M. (C),Castro Irizábal G.,En Nesyri Y.,Gonzalez D.,Hernandez L.,Ideye B.,Iturra M.,Jimenez R. (G),Lestienne M.,Rosales R.,Torres M. (C),Juankar,Keko,Kuzmanovic Z.,37 518,Estadio San Mam?s (Bilbao),LaLiga - Round 25
24.02.2018 21:45,Barcelona,Girona,6-1Finished,Alba J.,Busquets S.,Coutinho,Dembele O.,Messi L. (C),Pique G.,Rakitic I.,Suarez L.,Semedo N.,ter Stegen M. (G),Ramalho J.,Jose A.,null,null,Ramalho J.,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Lozano C.,Maffeo P.,Pons P.,Portu,Ramalho J.,Alcala P.,Suarez J.,null,85 417,Camp Nou (Barcelona),LaLiga - Round 25
24.02.2018 19:30,Leganes,Las Palmas,0-0Finished,Amrabat N.,Bustinza U.,El Zhar N.,Eraso J.,Gabriel (C),Omar,Perez R.,Rico D.,Pichu Cuellar (G),Siovas D.,Tana,Brasanac D.,Dos Santos M.,Serantes J.,Tana,Calleri J.,Chichizola L. (G),Etebo P.,Galvez A.,Gil I.,Gomez V. (C),Halilovic A.,Michel Macedo,Navarro X.,Tana,Bigas P.,Momo F. C.,null,9 325,Estadio Municipal de Butarque (Leganes),LaLiga - Round 25
25.02.2018 13:00,Villarreal,Getafe,1-0Finished,Asenjo S. (G),Bacca C.,Bonera D.,Castillejo S.,Costa J. (C),Fuego J.,Ruiz V.,Soriano R.,Rukavina A.,Trigueros M.,Shibasaki G.,Bruno,Fernandez A.,Gonzalez A.,Shibasaki G.,Arambarri M.,Djene,Fajr F.,Gonzalez B. (C),Guaita (G),Molinero F.,Portillo F.,Remy L.,Rodriguez A.,Shibasaki G.,Bergara M.,Flamini M.,Suarez D.,16 125,Estadio de la Ceramica (Villarreal),LaLiga - Round 25
24.02.2018 14:00,Celta Vigo,Eibar,2-0Finished,Aspas I.,Blanco R. (G),Cabral G.,Gomez M.,Gomez S.,Jonny,Lobotka S.,Radoja N.,Mallo H. (C),Sisto P.,Pena R.,Alende D.,null,null,Pena R.,Arbilla A. (C),Charles,Cote,Diop P.,Dmitrovic M. (G),Garcia K.,Inui T.,Jordan J.,Oliveira P.,Pena R.,Enrich S.,Orellana F.,Ramis I.,15 383,Estadio de Bala?dos (Vigo),LaLiga - Round 25
24.02.2018 17:15,Real Madrid,Alaves,4-0Finished,Bale G.,Benzema K.,Carvajal D.,Casemiro,Fernandez N.,Hernandez T.,Kovacic M.,Navas K. (G),Lucas,Ronaldo C. (C),Torres D.,Asensio M.,Kroos T.,Marcelo,Torres D.,Duarte R.,Ely R.,Garcia M. (C),Guidetti J.,Hernan Perez,Laguardia V.,Pacheco F. (G),Pedraza A.,Sobrino R.,Torres D.,Munir El Haddadi,Vigaray C.,null,75 181,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 25
25.02.2018 19:30,Valencia,Real Sociedad,2-1Finished,Coquelin F.,Gabriel Paulista,Gaya J.,Guedes G.,Mina S.,Montoya M.,Murillo J.,Parejo D. (C),Neto (G),Rodrigo,Zurutuza D.,Garay E.,Jimenez J.,Kondogbia G.,Zurutuza D.,de La Bella A.,Elustondo A.,Illarramendi A. (C),Juanmi,Llorente D.,Odriozola A.,Oyarzabal M.,Tono (G),Zubeldia I.,Zurutuza D.,Martinez C.,Prieto X.,Rulli G.,37 195,Estadio de Mestalla (Valencia),LaLiga - Round 25
01.03.2018 20:30,Betis,Real Sociedad,0-0Finished,Adan A. (G) (C),Bartra M.,Boudebouz R.,Durmisi R.,Firpo J.,Garcia J.,Guerrero F.,Mandi A.,Leon S.,Ruiz F.,Zurutuza D.,Campbell J.,Feddal Z.,Guardado A.,Zurutuza D.,de La Bella A.,Illarramendi A. (C),Juanmi,Llorente D.,Moreno H.,Moya M. A. (G),Odriozola A.,Oyarzabal M.,Zubeldia I.,Zurutuza D.,Martinez C.,Prieto X.,Rulli G.,40 288,Estadio Benito Villamarín (Sevilla),LaLiga - Round 26
28.02.2018 20:30,Ath Bilbao,Valencia,1-1Finished,Aduriz A.,Arrizabalaga K. (G),Benat,Cordoba I.,de Marcos O.,Garcia R.,Martinez I.,Saborit E.,Nunez U.,San Jose M.,Zaza S.,Balenziaga M.,Muniain I.,Rico M.,Zaza S.,Gabriel Paulista,Gaya J.,Kondogbia G.,Murillo J.,Neto (G),Parejo D. (C),Torres F.,Vezo R.,Vietto L.,Zaza S.,Garay E.,Jimenez J.,Pereira A.,34 382,Estadio San Mam?s (Bilbao),LaLiga - Round 26
01.03.2018 22:30,Alaves,Levante,1-0Finished,Aguirregabiria M.,Duarte R.,Ely R.,Garcia M. (C),Guidetti J.,Ibai,Laguardia V.,Pacheco F. (G),Munir El Haddadi,Pedraza A.,Oier (G),Hernandez H.,Vigaray C.,null,Oier (G),Campana J.,Chema,Lerma J.,Lopez I.,Lopez P. (C),Lukic S.,Luna A.,Marti R.,Morales J. L.,Oier (G),Alegria A.,Fernandez R.,Lopez I.,16 812,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 26
01.03.2018 22:00,Las Palmas,Barcelona,1-1Finished,Aguirregaray M.,Calleri J.,Castellano D.,Chichizola L. (G),Etebo P.,Galvez A.,Gomez V. (C),Navarro X.,Halilovic A.,Samperio J.,Vidal A.,Bigas P.,Momo F. C.,null,Vidal A.,Digne L.,Iniesta A. (C),Messi L.,Paulinho,Roberto S.,Suarez L.,ter Stegen M. (G),Umtiti S.,Vermaelen T.,Vidal A.,Alba J.,Jose A.,Semedo N.,23 778,Estadio de Gran Canaria (Las Palmas),LaLiga - Round 26
28.02.2018 20:30,Getafe,Dep. La Coruna,3-0Finished,Antunes V.,Arambarri M.,Djene,Gonzalez B.,Martinez E. (G),Molina J. (C),Mora S.,Portillo F.,Ndiaye A.,Rodriguez A.,Schar F.,Bergara M.,Flamini M.,null,Schar F.,Bakkali Z.,Boveda E.,Juanfran,Krohn-Dehli M.,Luisinho,Mosquera P.,Muntari S.,Perez L.,Ruben (G),Schar F.,Albentosa R.,Bicho J.,Valverde F.,5 097,Coliseum Alfonso Perez (Getafe),LaLiga - Round 26
28.02.2018 22:30,Eibar,Villarreal,1-0Finished,Arbilla A.,Capa A.,Charles,Dmitrovic M. (G),Escalante G.,Garcia D. (C),Garcia K.,Leon P.,Junca D.,Orellana F.,Unal E.,Enrich S.,Rico F.,null,Unal E.,Cheryshev D.,Fuego J.,Gonzalez A.,Mario Gaspar (C),Martinez R.,Raba D.,Rodri,Ruiz V.,Rukavina A.,Unal E.,Bruno,Costa J.,Fernandez A.,4 056,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 26
27.02.2018 22:30,Girona,Celta Vigo,1-0Finished,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Maffeo P.,Planas C.,Portu,Pons P.,Ramalho J.,Wass D.,Aday,Alcala P.,Suarez J.,Wass D.,Blanco R. (G),Gomez M.,Gomez S.,Jonny,Jozabed,Lobotka S.,Mallo H. (C),Mor E.,Roncaglia F.,Wass D.,Alende D.,Cabral G.,null,6 392,Estadio Municipal de Montilivi (Girona),LaLiga - Round 26
28.02.2018 20:30,Malaga,Sevilla,0-1Finished,Castro Irizábal G.,Gonzalez D.,Hernandez L.,Ideye B.,Iturra M.,Jimenez R. (G),Lacen M.,Rolan D.,Miquel I.,Rosales R. (C),Sarabia P.,Adrian,Juankar,Keko,Sarabia P.,Ben Yedder W.,Correa J.,Guilherme Arana,Kjaer S.,Layun M.,Lenglet C.,Nolito,Pizarro G.,Rico S. (G),Sarabia P.,Carole L.,Corchia S.,Escudero S.,15 516,Estadio La Rosaleda (M?laga),LaLiga - Round 26
28.02.2018 22:30,Atl. Madrid,Leganes,4-0Finished,Correa A.,Costa D.,Filipe Luis,Gimenez J. M.,Godin D. (C),Griezmann A.,Juanfran,Niguez S.,Koke,Oblak J. (G),Rico D.,Hernandez L.,Savic S.,null,Rico D.,Eraso J.,Gabriel,Garcia R.,Guerrero,Gumbau G.,Mantovani M. (C),Munoz E.,Omar,Pichu Cuellar (G),Rico D.,Brasanac D.,Serantes J.,Szymanowski A.,35 033,Metropolitano Stadium (Madrid),LaLiga - Round 26
27.02.2018 21:00,Espanyol,Real Madrid,1-0Finished,Darder S.,Duarte O.,Garcia S.,Lopez D. (G),Lopez D.,Martin A.,Moreno G.,Piatti P.,Navarro M.,Sanchez C.,Varane R.,Lopez A.,Morilla J.,null,Varane R.,Bale G.,Fernandez N.,Hakimi A.,Isco,Kovacic M.,Llorente M.,Lucas,Navas K. (G),Ramos S. (C),Varane R.,Kroos T.,Marcelo,Modric L.,19 805,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 26
03.03.2018 19:30,Dep. La Coruna,Eibar,1-1Finished,Adrian (C),Albentosa R.,Andone F.,Borges C.,Boveda E.,Colak E.,Koval M. (G),Navarro F.,Muntari S.,Perez L.,Pena R.,Bicho J.,Guilherme,Mosquera P.,Pena R.,Charles,Cote,Diop P.,Dmitrovic M. (G),Garcia D. (C),Inui T.,Jordan J.,Lomban D.,Orellana F.,Pena R.,Enrich S.,Rico F.,null,19 417,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 27
04.03.2018 17:15,Barcelona,Atl. Madrid,1-0Finished,Alba J.,Busquets S.,Coutinho,Iniesta A. (C),Messi L.,Pique G.,Rakitic I.,Suarez L.,Roberto S.,ter Stegen M. (G),Vrsaljko S.,Jose A.,Semedo N.,null,Vrsaljko S.,Filipe Luis,Gabi (C),Gimenez J. M.,Godin D.,Griezmann A.,Koke,Niguez S.,Oblak J. (G),Partey T.,Vrsaljko S.,Savic S.,null,null,90 356,Camp Nou (Barcelona),LaLiga - Round 27
03.03.2018 19:30,Leganes,Malaga,2-0Finished,Amrabat N.,Beauvue C.,Bustinza U.,El Zhar N.,Eraso J.,Gabriel (C),Perez R.,Rico D.,Pichu Cuellar (G),Siovas D.,Rosales R. (C),Serantes J.,Szymanowski A.,null,Rosales R. (C),Castro Irizábal G.,En Nesyri Y.,Hernandez L.,Iturra M.,Jimenez R. (G),Lacen M.,Miquel I.,Ricca F.,Rolan D.,Rosales R. (C),Adrian,Juankar,Keko,6 937,Estadio Municipal de Butarque (Leganes),LaLiga - Round 27
03.03.2018 14:00,Villarreal,Girona,0-2Finished,Asenjo S. (G),Bacca C.,Bonera D.,Castillejo S.,Costa J.,Fornals P.,Gonzalez A.,Raba D.,Mario Gaspar (C),Rodri,Stuani C.,Bruno,Fernandez A.,Guerra R.,Stuani C.,Bono (G),Garcia B.,Granell A. (C),Juanpe,Maffeo P.,Planas C.,Pons P.,Portu,Ramalho J.,Stuani C.,Aday,Alcala P.,Iraizoz G.,14 540,Estadio de la Ceramica (Villarreal),LaLiga - Round 27
05.03.2018 22:00,Celta Vigo,Las Palmas,2-1Finished,Aspas I.,Blanco R. (G),Gomez M.,Gomez S.,Hernandez P.,Jonny,Lobotka S.,Mor E.,Mallo H. (C),Radoja N.,Tana,Alende D.,null,null,Tana,Aquilani A.,Chichizola L. (G),Etebo P.,Exposito E.,Galvez A.,Gomez V. (C),Halilovic A.,Michel Macedo,Navarro X.,Tana,Bigas P.,Calleri J.,Castellano D.,11 276,Estadio de Bala?dos (Vigo),LaLiga - Round 27
03.03.2018 21:45,Real Madrid,Getafe,3-1Finished,Bale G.,Benzema K.,Carvajal D.,Casemiro,Fernandez N.,Hernandez T.,Isco,Navas K. (G),Llorente M.,Ramos S. (C),Suarez D.,Kroos T.,Modric L.,Vallejo J.,Suarez D.,Arambarri M.,Djene,Fajr F.,Gonzalez B.,Martinez E. (G),Mora S. (C),Portillo F.,Remy L.,Rodriguez A.,Suarez D.,Bergara M.,Flamini M.,Guaita,55 106,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 27
03.03.2018 17:15,Sevilla,Ath Bilbao,2-0Finished,Banega E.,Correa J.,Escudero S. (C),Gabriel Mercado,Layun M.,Lenglet C.,Muriel L.,Rico S. (G),N'Zonzi S.,Sarabia P.,Williams I.,Carole L.,Corchia S.,Mena P.,Williams I.,Arrizabalaga K. (G),Cordoba I.,Iturraspe A.,Lekue I.,Martinez I.,Saborit E.,San Jose M.,Susaeta M. (C),Vesga M.,Williams I.,Balenziaga M.,Muniain I.,Rico M.,25 185,Estadio Ram?n S?nchez Pizju?n (Sevilla),LaLiga - Round 27
04.03.2018 13:00,Levante,Espanyol,1-1Finished,Cabaco E.,Doukoure C.,Lopez I.,Lopez P. (C),Lukic S.,Luna A.,Morales J. L.,Pazzini G.,Oier (G),Rober Pier,Sanchez V. (C),Alegria A.,Chema,Fernandez R.,Sanchez V. (C),Duarte O.,Granero E.,Leo Baptistao,Lopez D. (G),Lopez D.,Martin A.,Moreno G.,Navarro M.,Piatti P.,Sanchez V. (C),Lopez A.,Morilla J.,null,17 143,Estadi Ciutat de Val?ncia (Valencia),LaLiga - Round 27
04.03.2018 19:30,Real Sociedad,Alaves,2-1Finished,Canales S.,de La Bella A.,Illarramendi A. (C),Januzaj A.,Jon B.,Llorente D.,Moreno H.,Odriozola A.,Moya M. A. (G),Oyarzabal M.,Torres D.,Martinez C.,Prieto X.,Rulli G.,Torres D.,Duarte R.,Ely R.,Guidetti J.,Ibai,Laguardia V.,Pacheco F. (G) (C),Pedraza A.,Pina T.,Sobrino R.,Torres D.,Munir El Haddadi,Vigaray C.,null,21 445,Reale Arena (San Sebastian),LaLiga - Round 27
