date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
07.04.2019 21:45,Betis,Villarreal,2-1Finished,Bartra M.,Canales S.,Carvalho W.,Emerson Royal,Feddal Z.,Guardado A. (C),Jese,Lo Celso G.,Lopez P. (G),Mandi A.,Tello C.,Guerrero F.,null,Fuego J.,Asenjo S. (G),Bonera D.,Cazorla S.,Chukwueze S.,Iborra V.,Mario Gaspar (C),Mori R.,Morlanes M.,Pedraza A.,Ruiz V.,Toko Ekambi K.,Bruno,Costa J.,Fuego J.,28 475,Estadio Benito Villamarin (Sevilla),LaLiga - Round 31
13.04.2019 14:00,Espanyol,Alaves,2-1Finished,Darder S.,Hermoso M.,Iglesias B.,Lopez D. (G),Melendo O.,Naldo,Pedrosa A.,Roca M.,Rosales R.,Sanchez V. (C),Wu Lei,Ferreyra F.,Lopez D.,Piatti P.,Baston B.,Brasanac D.,Duarte R.,Ely R.,Garcia M. (C),Inui T.,Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G),Aguirregabiria M.,Burgui,Lupu A.,17 522,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 32
13.04.2019 17:15,Huesca,Barcelona,0-0Finished,Avila C.,Enric,Etxeita X. (C),Ferreiro D.,Galan J.,Gomez M.,Juanpi,Miramon,Pulido J.,Rivera C.,Santamaria R. (G),Akapo C.,Insua P.,Luisinho,Alena C.,Boateng K.,Dembele O.,Malcom,Murillo J.,Puig R.,ter Stegen M. (G) (C),Todibo J.,Umtiti S.,Vidal A.,Wague M.,Messi L.,Pique G.,Rafinha,7 343,Estadio El Alcoraz (Huesca),LaLiga - Round 32
13.04.2019 19:30,Atl. Madrid,Celta Vigo,2-0Finished,Correa A.,Filipe Luis,Griezmann A.,Juanfran,Koke (C),Montero F.,Moya A.,Niguez S.,Oblak J. (G),Rodri,Vitolo,Costa D.,Garces B.,Gimenez J. M.,Araujo N.,Blanco R. (G),Boudebouz R.,Boufal S.,Cabral G.,Gomez M.,Lobotka S.,Mallo H. (C),Mor E.,Olaza L.,Yokuslu O.,Aspas I.,Junca D.,Mendez B.,55 090,Metropolitano Stadium (Madrid),LaLiga - Round 32
13.04.2019 21:45,Sevilla,Betis,3-2Finished,Banega E.,Ben Yedder W.,Carrico D.,Escudero S.,Gabriel Mercado,Mesa R.,Munir El Haddadi,Navas J. (C),Sarabia P.,Vaclik T. (G),Vazquez F.,Nolito,Wober M.,null,Canales S.,Carvalho W.,Emerson Royal,Feddal Z.,Firpo J.,Guardado A. (C),Jese,Lo Celso G.,Lopez P. (G),Mandi A.,Sidnei,Guerrero F.,null,null,42 877,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 32
14.04.2019 13:00,Valladolid,Getafe,2-2Finished,Alcaraz R.,Anuar,Calero F.,Guardiola S.,Keko,Kiko Olivas,Moyano J. (C),Nacho,Plano O.,Unal E.,Yoel (G),Cop D.,Hervias P.,Luismi,Antunes V.,Arambarri M.,Cabrera L.,Djene (C),Maksimovic N.,Mata J.,Olivera M.,Portillo F.,Rodriguez A.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,null,16 953,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 32
14.04.2019 15:00,Ath Bilbao,Rayo Vallecano,3-2Finished,Alvarez Y.,Benat,Berchiche Y.,Cordoba I.,de Marcos O.,Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I. (C),Williams I.,Ibai,Iturraspe A.,San Jose M.,Advincula L.,Amat J.,Ba A.,Bebe,de Tomas R.,Garcia A. (G) (C),Medran A.,Moreno A.,Pozo J.,Suarez M.,Tito,Elustondo G.,Galvez A.,null,38 864,Estadio San Mames (Bilbao),LaLiga - Round 32
14.04.2019 17:15,Real Sociedad,Eibar,1-1Finished,Barrenetxea A.,Elustondo A.,Juanmi,Llorente D.,Merino M.,Munoz A.,Oyarzabal M. (C),Rulli G. (G),Sangalli L.,Zaldua J.,Zubeldia I.,Gorosabel A.,Guevara A.,Illarramendi A.,Alvarez S.,Cardona M.,Cote,Cucurella M.,De Blasis P.,Dmitrovic M. (G),Enrich S.,Escalante G. (C),Jordan J.,Oliveira P.,Orellana F.,Arbilla A.,Bigas P.,Calavera J.,24 217,Reale Arena (San Sebastian),LaLiga - Round 32
14.04.2019 19:30,Girona,Villarreal,0-1Finished,Alcala P. (C),Bono (G),Garcia A.,Garcia B.,Garcia R.,Juanpe,Pons P.,Portu,Ramalho J.,Roberts P.,Stuani C.,Aday,Bernardo,Douglas Luiz,Asenjo S. (G),Bacca C.,Cazorla S.,Chukwueze S.,Fornals P.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Mori R.,Quintilla X.,Toko Ekambi K.,Bonera D.,Bruno,Costa J.,11 403,Estadio Municipal de Montilivi (Girona),LaLiga - Round 32
14.04.2019 21:45,Valencia,Levante,3-1Finished,Cheryshev D.,Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Soler C.,Wass D.,Kondogbia G.,Roncaglia F.,Torres F.,Cabaco E.,Campana J.,Coke,Fernandez A. (G),Jason,Luna A.,Marti R.,Morales J. L. (C),Rober Pier,Rochina R.,Vezo R.,Doukoure C.,Postigo S.,Tono,42 220,Estadio de Mestalla (Valencia),LaLiga - Round 32
15.04.2019 22:00,Leganes,Real Madrid,1-1Finished,Braithwaite M.,Bustinza U. (C),Carrillo G.,Eraso J.,Nyom A.,Omeruo K.,Perez R.,Pichu Cuellar (G),Silva J.,Siovas D.,Vesga M.,Jose A.,Munoz E.,Szymanowski A.,Asensio M.,Benzema K.,Carvajal D.,Casemiro,Fernandez N.,Isco,Marcelo (C),Modric L.,Navas K. (G),Valverde F.,Varane R.,Courtois T.,Diaz B.,Diaz M.,11 638,Estadio Municipal de Butarque (Leganes),LaLiga - Round 32
19.04.2019 22:00,Alaves,Valladolid,2-2Finished,Aguirregabiria M.,Ely R.,Garcia M. (C),Guidetti J.,Inui T.,Jonathan Calleri,Jony,Marin A.,Maripan G.,Pacheco F. (G),Pina T.,Burgui,Duarte R.,Laguardia V.,Antonito,Borja (C),Calero F.,Fernandez J.,Guardiola S.,Keko,Kiko Olivas,Nacho,Plano O.,Unal E.,Yoel (G),Alcaraz R.,Anuar,Cop D.,10 822,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 33
20.04.2019 14:00,Celta Vigo,Girona,2-1Finished,Araujo N.,Aspas I.,Blanco R. (G),Boudebouz R.,Boufal S.,Cabral G.,Gomez M.,Lobotka S.,Mallo H. (C),Olaza L.,Yokuslu O.,Junca D.,Mendez B.,Mor E.,Alcala P.,Bernardo,Bono (G),Douglas Luiz,Garcia A.,Garcia R.,Pons P.,Porro P.,Portu,Roberts P.,Stuani C. (C),Aday,Lozano C.,Mojica J.,20 618,Estadio de Balaidos (Vigo),LaLiga - Round 33
20.04.2019 17:15,Eibar,Atl. Madrid,0-1Finished,Alvarez S.,Cardona M.,Cote,Cucurella M.,De Blasis P.,Dmitrovic M. (G),Enrich S.,Escalante G. (C),Jordan J.,Oliveira P.,Orellana F.,Arbilla A.,Bigas P.,Diop P.,Arias S.,Correa A.,Gimenez J. M.,Godin D. (C),Koke,Morata A.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Vitolo,Costa D.,Garces B.,Griezmann A.,4 725,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 33
20.04.2019 19:30,Rayo Vallecano,Huesca,0-0Finished,Ba A.,Bebe,de Tomas R.,Embarba A.,Galvez A.,Garcia A. (G) (C),Medran A.,Moreno A.,Pozo J.,Suarez M.,Tito,Advincula L.,Elustondo G.,Garcia L.,Avila C.,Enric,Etxeita X.,Ferreiro D.,Galan J.,Gomez M.,Herrera Y.,Melero G. (C),Miramon,Pulido J.,Santamaria R. (G),Akapo C.,Insua P.,Luisinho,10 541,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 33
20.04.2019 21:45,Barcelona,Real Sociedad,2-1Finished,Alba J.,Arthur,Dembele O.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Vidal A.,Rafinha,Vermaelen T.,Januzaj A.,Elustondo A.,Juanmi,Llorente D.,Merino M.,Munoz A.,Oyarzabal M. (C),Pardo R.,Rulli G. (G),Willian Jose,Zaldua J.,Zubeldia I.,Guevara A.,Illarramendi A.,Januzaj A.,75 470,Camp Nou (Barcelona),LaLiga - Round 33
21.04.2019 13:00,Levante,Espanyol,2-2Finished,Bardhi E.,Campana J.,Chema,Fernandez A. (G),Jason,Mayoral B.,Morales J. L. (C),Rober Pier,Rochina R.,Tono,Vezo R.,Doukoure C.,Postigo S.,Piatti P.,Darder S.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez J. (C),Melendo O.,Naldo,Pedrosa A.,Puado J.,Roca M.,Sanchez V.,Ferreyra F.,Lopez D.,Piatti P.,16 456,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 33
21.04.2019 15:00,Getafe,Sevilla,3-0Finished,Arambarri M.,Cabrera L.,Djene,Duro H.,Gonzalez B.,Maksimovic N.,Mata J.,Miquel I.,Molina J. (C),Shibasaki G.,Soria D. (G),Antunes V.,Ndiaye A.,Olivera M.,Amadou I.,Banega E.,Ben Yedder W.,Escudero S.,Gabriel Mercado,Gomez S.,Kjaer S.,Munir El Haddadi,Navas J. (C),Vaclik T. (G),Vazquez F.,Andre Silva,Carrico D.,Garcia L.,11 226,Coliseum Alfonso Perez (Getafe),LaLiga - Round 33
21.04.2019 17:15,Real Madrid,Ath Bilbao,3-0Finished,Asensio M.,Benzema K.,Carvajal D.,Casemiro,Kroos T.,Lucas,Marcelo (C),Modric L.,Navas K. (G),Vallejo J.,Varane R.,Courtois T.,Diaz M.,Odriozola A.,Alvarez Y.,Benat,Berchiche Y.,Cordoba I.,Garcia R.,Herrerin I. (G),Lekue I.,Martinez I.,Muniain I. (C),San Jose M.,Williams I.,Garcia D.,Ibai,Iturraspe A.,60 566,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 33
21.04.2019 19:30,Villarreal,Leganes,2-1Finished,Bacca C.,Cazorla S.,Chukwueze S.,Fernandez A. (G),Fornals P.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Mori R.,Quintilla X.,Toko Ekambi K.,Asenjo S.,Bonera D.,Bruno,Braithwaite M.,Bustinza U. (C),Carrillo G.,Gumbau G.,Nyom A.,Omeruo K.,Perez R.,Pichu Cuellar (G),Rodriguez O.,Silva J.,Siovas D.,Aviles J.,Munoz E.,Szymanowski A.,14 661,Estadio de la Ceramica (Villarreal),LaLiga - Round 33
21.04.2019 21:45,Betis,Valencia,1-2Finished,Bartra M.,Feddal Z.,Firpo J.,Guardado A.,Jese,Joaquin (C),Kaptoum W.,Lo Celso G.,Lopez P. (G),Mandi A.,Tello C.,Canales S.,Carvalho W.,Piccini C.,Cheryshev D.,Coquelin F.,Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Soler C.,Wass D.,Domenech J.,Kondogbia G.,Piccini C.,42 263,Estadio Benito Villamarin (Sevilla),LaLiga - Round 33
23.04.2019 20:30,Huesca,Eibar,2-0Finished,Avila C.,Cucho,Enric,Etxeita X. (C),Ferreiro D.,Galan J.,Herrera Y.,Mantovani M.,Miramon,Musto M.,Santamaria R. (G),Akapo C.,Insua P.,Luisinho,Alvarez S.,Charles,Cucurella M.,De Blasis P.,Diop P.,Dmitrovic M. (G),Escalante G. (C),Garcia K.,Leon P.,Milla P.,Oliveira P.,Arbilla A.,Bigas P.,Pena R.,6 157,Estadio El Alcoraz (Huesca),LaLiga - Round 34
23.04.2019 21:30,Valladolid,Girona,1-0Finished,Alcaraz R.,Calero F.,Guardiola S.,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Rubio W.,Unal E.,Anuar,Cop D.,Hervias P.,Bernardo,Bono (G),Garcia B.,Garcia R.,Granell A. (C),Juanpe,Muniesa M.,Pons P.,Portu,Ramalho J.,Stuani C.,Aday,Mojica J.,Planas C.,19 106,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 34
23.04.2019 22:30,Alaves,Barcelona,0-2Finished,Baston B.,Duarte R.,Ely R.,Jony,Laguardia V.,Navarro X.,Pacheco F. (G) (C),Pina T.,Rolan D.,Vigaray C.,Wakaso M.,Burgui,Inui T.,Jonathan Calleri,Alena C.,Busquets S. (C),Coutinho,Dembele O.,Pique G.,Roberto S.,Semedo N.,Suarez L.,ter Stegen M. (G),Umtiti S.,Vidal A.,Rafinha,null,null,18 735,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 34
24.04.2019 20:30,Atl. Madrid,Valencia,3-2Finished,Filipe Luis,Godin D. (C),Griezmann A.,Juanfran,Koke,Lemar T.,Morata A.,Niguez S.,Oblak J. (G),Rodri,Savic S.,Costa D.,Garces B.,Gimenez J. M.,Coquelin F.,Diakhaby M.,Gameiro K.,Garay E.,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Soler C.,Wass D.,Cheryshev D.,Kondogbia G.,Piccini C.,43 531,Metropolitano Stadium (Madrid),LaLiga - Round 34
24.04.2019 21:30,Leganes,Ath Bilbao,0-1Finished,Carrillo G.,En Nesyri Y.,Eraso J.,Gumbau G.,Juanfran,Kravets V.,Omeruo K.,Perez R. (C),Pichu Cuellar (G),Siovas D.,Tarin R.,Aviles J.,Munoz E.,Szymanowski A.,Aduriz A.,Alvarez Y.,Berchiche Y.,Cordoba I.,Herrerin I. (G),Lekue I.,Martinez I.,Nunez U.,Rico M.,San Jose M. (C),Williams I.,Garcia D.,Garcia R.,Ibai,4 155,Estadio Municipal de Butarque (Leganes),LaLiga - Round 34
24.04.2019 21:30,Espanyol,Celta Vigo,1-1Finished,Darder S.,Granero E.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez J. (C),Melendo O.,Naldo,Roca M.,Vila D.,Wu Lei,Lopez D.,Piatti P.,Rosales R.,Aspas I.,Blanco R. (G),Boudebouz R.,Costas D.,Gomez M.,Hoedt W.,Jozabed,Lobotka S.,Mallo H. (C),Olaza L.,Yokuslu O.,Junca D.,Mendez B.,Mor E.,15 680,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 34
24.04.2019 22:30,Levante,Betis,4-0Finished,Bardhi E.,Campana J.,Coke,Fernandez A. (G),Jason,Mayoral B.,Morales J. L. (C),Rober Pier,Tono,Vezo R.,Vukcevic N.,Doukoure C.,Postigo S.,Rochina R.,Bartra M.,Canales S.,Emerson Royal,Firpo J.,Guardado A. (C),Kaptoum W.,Leon S.,Lopez P. (G),Mandi A.,Moron L.,Sidnei,Carvalho W.,Feddal Z.,Lo Celso G.,20 394,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 34
25.04.2019 20:30,Sevilla,Rayo Vallecano,5-0Finished,Banega E.,Ben Yedder W.,Carrico D.,Gabriel Mercado,Mesa R.,Munir El Haddadi,Navas J. (C),Promes Q.,Sarabia P.,Vaclik T. (G),Vazquez F.,Andre Silva,Escudero S.,Garcia L.,Agbo U.,Amat J.,Di Santo F.,Embarba A.,Galvez A.,Garcia A. (G) (C),Garcia A.,Moreno A.,Pozo J.,Suarez M.,Velazquez E.,Elustondo G.,Medran A.,de Tomas R.,32 636,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 34
25.04.2019 21:30,Real Sociedad,Villarreal,0-1Finished,Elustondo A.,Juanmi,Merino M.,Munoz A.,Navas R.,Oyarzabal M. (C),Pardo R.,Rulli G. (G),Sangalli L.,Willian Jose,Zaldua J.,Guevara A.,Illarramendi A.,Januzaj A.,Bacca C.,Cazorla S.,Chukwueze S.,Fernandez A. (G),Fornals P.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Mori R.,Quintilla X.,Toko Ekambi K.,Bonera D.,Bruno,Miguelon,20 060,Reale Arena (San Sebastian),LaLiga - Round 34
25.04.2019 22:30,Getafe,Real Madrid,0-0Finished,Arambarri M.,Cabrera L.,Duro H.,Gonzalez B.,Maksimovic N.,Mata J.,Miquel I.,Molina J. (C),Olivera M.,Soria D. (G),Suarez D.,Antunes V.,Bergara M.,Djene,Bale G.,Benzema K. (C),Carvajal D.,Casemiro,Diaz B.,Fernandez N.,Isco,Navas K. (G),Reguilon S.,Valverde F.,Varane R.,Diaz M.,Odriozola A.,Ramos S.,13 135,Coliseum Alfonso Perez (Getafe),LaLiga - Round 34
27.04.2019 14:00,Ath Bilbao,Alaves,1-1Finished,Benat,Berchiche Y.,de Marcos O.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I.,Nunez U.,San Jose M.,Susaeta M. (C),Williams I.,Capa A.,Garcia D.,Ibai,Aguirregabiria M.,Baston B.,Duarte R.,Garcia M. (C),Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G),Pina T.,Vigaray C.,Burgui,Ely R.,Lupu A.,40 576,Estadio San Mames (Bilbao),LaLiga - Round 35
27.04.2019 17:15,Atl. Madrid,Valladolid,1-0Finished,Arias S.,Filipe Luis,Godin D. (C),Griezmann A.,Koke,Lemar T.,Morata A.,Niguez S.,Oblak J. (G),Partey T.,Savic S.,Costa D.,Garces B.,Gimenez J. M.,Alcaraz R.,Calero F.,Fernandez J.,Guardiola S.,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Rubio W.,Unal E.,Anuar,Cop D.,Hervias P.,52 969,Metropolitano Stadium (Madrid),LaLiga - Round 35
27.04.2019 19:30,Leganes,Celta Vigo,0-0Finished,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Nyom A.,Omeruo K.,Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Aviles J.,Munoz E.,Szymanowski A.,Araujo N.,Aspas I.,Blanco R. (G),Boufal S.,Cabral G.,Gomez M.,Hjulsager A.,Jozabed,Lobotka S.,Mallo H. (C),Olaza L.,Junca D.,Mor E.,Yokuslu O.,10 324,Estadio Municipal de Butarque (Leganes),LaLiga - Round 35
27.04.2019 21:45,Barcelona,Levante,1-0Finished,Alba J.,Arthur,Coutinho,Dembele O.,Lenglet C.,Pique G. (C),Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Vidal A.,Rafinha,null,null,Campana J.,Coke (C),Fernandez A. (G),Jason,Luna A.,Mayoral B.,Rober Pier,Rochina R.,Simon M.,Vezo R.,Vukcevic N.,Doukoure C.,null,null,90 603,Camp Nou (Barcelona),LaLiga - Round 35
28.04.2019 13:00,Valencia,Eibar,0-1Finished,Coquelin F.,Gabriel Paulista,Gameiro K.,Gaya J.,Guedes G.,Neto (G),Parejo D. (C),Rodrigo,Roncaglia F.,Torres F.,Wass D.,Cheryshev D.,Kondogbia G.,Piccini C.,Alvarez S.,Cote,Cucurella M.,Dmitrovic M. (G),Enrich S.,Escalante G. (C),Jordan J.,Leon P.,Oliveira P.,Orellana F.,Pena R.,Arbilla A.,Bigas P.,Diop P.,35 518,Estadio de Mestalla (Valencia),LaLiga - Round 35
28.04.2019 15:00,Girona,Sevilla,1-0Finished,Bernardo,Bono (G),Douglas Luiz,Garcia B.,Granell A. (C),Juanpe,Muniesa M.,Pons P.,Portu,Stuani C.,Valery,Aday,Mojica J.,Planas C.,Banega E.,Ben Yedder W.,Carrico D.,Escudero S.,Gomez S.,Mesa R.,Munir El Haddadi,Navas J. (C),Sarabia P.,Vaclik T. (G),Vazquez F.,Andre Silva,Garcia L.,Gonalons M.,11 149,Estadio Municipal de Montilivi (Girona),LaLiga - Round 35
28.04.2019 17:15,Real Sociedad,Getafe,2-1Finished,Barrenetxea A.,Elustondo A.,Merino M.,Moreno H.,Munoz A.,Oyarzabal M. (C),Pardo R.,Rulli G. (G),Sangalli L.,Willian Jose,Zaldua J.,Guevara A.,Illarramendi A.,Januzaj A.,Cabrera L.,Djene (C),Duro H.,Flamini M.,Maksimovic N.,Mata J.,Miquel I.,Olivera M.,Shibasaki G.,Soria D. (G),Suarez D.,Antunes V.,Bergara M.,Foulquier D.,19 354,Reale Arena (San Sebastian),LaLiga - Round 35
28.04.2019 19:30,Villarreal,Huesca,1-1Finished,Bacca C.,Caseres S.,Cazorla S.,Chukwueze S.,Fernandez A. (G),Fornals P.,Gonzalez A.,Mario Gaspar (C),Mori R.,Quintilla X.,Toko Ekambi K.,Bonera D.,Bruno,Miguelon,Avila C.,Enric,Etxeita X.,Ferreiro D.,Galan J.,Gomez M.,Herrera Y.,Juanpi,Miramon,Pulido J. (C),Santamaria R. (G),Akapo C.,Insua P.,Luisinho,17 880,Estadio de la Ceramica (Villarreal),LaLiga - Round 35
28.04.2019 21:45,Rayo Vallecano,Real Madrid,1-0Finished,Agbo U.,Ba A.,Bebe,Embarba A.,Galvez A.,Garcia A. (G) (C),Guerra J.,Moreno A.,Pozo J.,Suarez M.,Tito,Elustondo G.,null,Ramos S.,Bale G.,Carvajal D.,Ceballos D.,Courtois T. (G),Diaz M.,Kroos T.,Llorente M.,Marcelo (C),Modric L.,Vallejo J.,Varane R.,Benzema K.,Odriozola A.,Ramos S.,13 130,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 35
29.04.2019 22:00,Betis,Espanyol,1-1Finished,Bartra M.,Canales S.,Feddal Z.,Firpo J.,Guardado A.,Jese,Joaquin (C),Kaptoum W.,Lo Celso G.,Mandi A.,Robles J. (G),Carvalho W.,null,Naldo,Darder S.,Duarte O.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez J. (C),Marmol L.,Melendo O.,Pedrosa A.,Roca M.,Sanchez V.,Granero E.,Lopez D.,Naldo,30 561,Estadio Benito Villamarin (Sevilla),LaLiga - Round 35
03.05.2019 22:00,Sevilla,Leganes,0-3Finished,Ben Yedder W.,Escudero S.,Gabriel Mercado,Gomez S.,Mesa R.,Munir El Haddadi,Navas J. (C),Promes Q.,Rog M.,Sarabia P.,Vaclik T. (G),Andre Silva,Banega E.,Carrico D.,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Juanfran,Omeruo K.,Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Aviles J.,Munoz E.,Szymanowski A.,32 797,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 36
04.05.2019 14:00,Levante,Rayo Vallecano,4-1Finished,Bardhi E.,Campana J.,Coke,Fernandez A. (G),Jason,Mayoral B.,Morales J. L. (C),Rober Pier,Tono,Vezo R.,Vukcevic N.,Doukoure C.,null,null,Agbo U.,Ba A.,Bebe,de Tomas R.,Embarba A.,Galvez A.,Garcia A. (G) (C),Moreno A.,Pozo J.,Suarez M.,Tito,Elustondo G.,null,null,19 868,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 36
04.05.2019 17:15,Espanyol,Atl. Madrid,3-0Finished,Darder S.,Granero E. (C),Hermoso M.,Iglesias B.,Lopez D. (G),Melendo O.,Naldo,Pedrosa A.,Roca M.,Rosales R.,Wu Lei,Lopez D.,Piatti P.,Gimenez J. M.,Filipe Luis,Godin D. (C),Griezmann A.,Juanfran,Koke,Lemar T.,Morata A.,Niguez S.,Oblak J. (G),Rodri,Savic S.,Costa D.,Garces B.,Gimenez J. M.,20 207,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 36
04.05.2019 19:30,Alaves,Real Sociedad,0-1Finished,Aguirregabiria M.,Baston B.,Duarte R.,Garcia M. (C),Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G),Pina T.,Vigaray C.,Blanco A.,Burgui,Ely R.,Barrenetxea A.,Elustondo A.,Merino M.,Moreno H.,Munoz A.,Oyarzabal M. (C),Pardo R.,Rulli G. (G),Sangalli L.,Willian Jose,Zaldua J.,Guevara A.,Illarramendi A.,Januzaj A.,18 509,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 36
04.05.2019 21:45,Celta Vigo,Barcelona,2-0Finished,Araujo N.,Aspas I.,Blanco R. (G),Boudebouz R.,Boufal S.,Cabral G.,Gomez M.,Lobotka S.,Mallo H. (C),Olaza L.,Yokuslu O.,Junca D.,Mor E.,Messi L.,Alena C.,Arthur,Boateng K.,Cillessen J. (G) (C),Dembele O.,Malcom,Puig R.,Todibo J.,Umtiti S.,Vermaelen T.,Wague M.,Alba J.,Busquets S.,Messi L.,22 519,Estadio de Balaidos (Vigo),LaLiga - Round 36
05.05.2019 13:00,Getafe,Girona,2-0Finished,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Gonzalez B.,Maksimovic N.,Mata J.,Molina J. (C),Olivera M.,Soria D. (G),Suarez D.,Antunes V.,Bergara M.,Ndiaye A.,Alcala P.,Bernardo,Bono (G),Doumbia S.,Garcia A.,Garcia B.,Granell A. (C),Juanpe,Pons P.,Portu,Valery,Aday,Douglas Luiz,Mojica J.,10 615,Coliseum Alfonso Perez (Getafe),LaLiga - Round 36
05.05.2019 15:00,Eibar,Betis,1-0Finished,Alvarez S.,Cote,Cucurella M.,De Blasis P.,Dmitrovic M. (G),Enrich S.,Escalante G.,Jordan J.,Leon P.,Orellana F.,Ramis I. (C),Arbilla A.,Bigas P.,Cardona M.,Bartra M.,Feddal Z.,Firpo J.,Guardado A.,Guerrero F.,Joaquin (C),Kaptoum W.,Lo Celso G.,Moron L.,Robles J. (G),Tello C.,Barragan A.,Canales S.,Mandi A.,4 725,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 36
05.05.2019 17:15,Real Madrid,Villarreal,3-2Finished,Carvajal D.,Casemiro,Courtois T. (G),Diaz B.,Diaz M.,Kroos T.,Lucas,Marcelo (C),Vallejo J.,Valverde F.,Varane R.,Benzema K.,Odriozola A.,Ramos S.,Cazorla S.,Chukwueze S.,Fernandez A. (G),Fornals P.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Moreno G.,Mori R.,Pedraza A.,Quintilla X.,Bonera D.,Bruno,Caseres S.,46 294,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 36
05.05.2019 19:30,Valladolid,Ath Bilbao,1-0Finished,Alcaraz R.,Calero F.,Guardiola S.,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Rubio W.,Unal E.,Anuar,Hervias P.,Luismi,Alvarez Y.,Berchiche Y.,Capa A.,Cordoba I.,de Marcos O. (C),Garcia D.,Herrerin I. (G),Muniain I.,Nunez U.,San Jose M.,Williams I.,Guruzeta G.,Iturraspe A.,null,22 151,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 36
05.05.2019 21:45,Huesca,Valencia,2-6Finished,Avila C.,Cucho,Enric,Etxeita X. (C),Ferreiro D.,Galan J.,Gomez M.,Mantovani M.,Musto M.,Rivera C.,Santamaria R. (G),Akapo C.,Herrera Y.,Insua P.,Coquelin F.,Diakhaby M.,Gabriel Paulista,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Wass D.,Cheryshev D.,Kondogbia G.,null,6 378,Estadio El Alcoraz (Huesca),LaLiga - Round 36
